,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9
465,"[530, 131, 147, 183]",0.79,0.0,0.08,0.0,0.12,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,"[526, 128, 152, 192]",0.29,0.0,0.15,0.0,0.53,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"[498, 139, 155, 202]",0.76,0.01,0.07,0.02,0.05,0.03,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"[542, 149, 139, 182]",0.37,0.01,0.17,0.0,0.4,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"[465, 91, 149, 184]",0.33,0.0,0.26,0.0,0.33,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,"[547, 100, 146, 187]",0.56,0.0,0.12,0.0,0.29,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"[538, 88, 146, 186]",0.51,0.0,0.06,0.0,0.33,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"[511, 100, 145, 190]",0.55,0.01,0.14,0.0,0.21,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"[545, 93, 144, 190]",0.54,0.0,0.03,0.0,0.34,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,"[522, 99, 146, 190]",0.7,0.0,0.1,0.0,0.18,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"[538, 94, 149, 196]",0.49,0.0,0.1,0.0,0.31,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,"[536, 94, 145, 190]",0.67,0.0,0.13,0.0,0.18,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"[533, 98, 144, 191]",0.24,0.0,0.2,0.0,0.46,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"[539, 104, 144, 194]",0.72,0.0,0.07,0.0,0.17,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,"[535, 126, 147, 186]",0.61,0.0,0.03,0.0,0.33,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,"[517, 129, 144, 193]",0.48,0.0,0.08,0.02,0.3,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"[554, 129, 143, 193]",0.51,0.0,0.06,0.0,0.38,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"[550, 129, 146, 186]",0.47,0.0,0.13,0.0,0.31,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,"[544, 135, 145, 188]",0.62,0.0,0.11,0.0,0.25,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"[538, 131, 147, 186]",0.58,0.0,0.16,0.0,0.2,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"[498, 100, 151, 199]",0.26,0.0,0.32,0.0,0.23,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,"[512, 101, 144, 184]",0.07,0.0,0.04,0.0,0.41,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"[561, 120, 143, 187]",0.64,0.0,0.03,0.0,0.29,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,"[522, 89, 151, 192]",0.18,0.0,0.28,0.0,0.27,0.03,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"[549, 114, 145, 188]",0.33,0.0,0.15,0.01,0.37,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"[605, 123, 145, 191]",0.37,0.0,0.28,0.0,0.29,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,"[509, 92, 147, 191]",0.52,0.0,0.24,0.0,0.17,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,"[523, 93, 152, 194]",0.15,0.0,0.31,0.0,0.31,0.08,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"[519, 103, 137, 178]",0.16,0.0,0.22,0.0,0.51,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"[575, 113, 148, 188]",0.35,0.0,0.12,0.0,0.49,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,"[532, 131, 146, 186]",0.33,0.0,0.23,0.0,0.41,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,"[520, 130, 140, 192]",0.56,0.01,0.07,0.02,0.27,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,"[523, 136, 143, 183]",0.3,0.01,0.09,0.0,0.49,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,"[528, 140, 143, 184]",0.53,0.05,0.04,0.0,0.18,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"[525, 131, 144, 188]",0.39,0.0,0.06,0.01,0.33,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,"[528, 125, 151, 189]",0.31,0.0,0.22,0.0,0.36,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,"[538, 129, 147, 187]",0.53,0.0,0.03,0.0,0.42,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,"[583, 106, 149, 196]",0.42,0.0,0.19,0.0,0.3,0.03,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"[498, 113, 155, 187]",0.34,0.0,0.34,0.0,0.26,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"[515, 108, 150, 190]",0.48,0.0,0.24,0.0,0.25,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,"[533, 104, 141, 195]",0.62,0.01,0.15,0.0,0.13,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"[542, 121, 146, 194]",0.74,0.0,0.06,0.0,0.17,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"[528, 109, 151, 193]",0.42,0.0,0.17,0.0,0.34,0.03,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,"[565, 122, 147, 188]",0.51,0.0,0.12,0.0,0.29,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"[540, 131, 143, 190]",0.64,0.0,0.12,0.0,0.2,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,"[546, 129, 149, 198]",0.39,0.0,0.24,0.0,0.24,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"[537, 129, 140, 189]",0.54,0.0,0.1,0.01,0.18,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,"[526, 133, 145, 193]",0.42,0.0,0.13,0.01,0.25,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,"[525, 128, 148, 183]",0.38,0.0,0.16,0.0,0.44,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"[529, 134, 145, 186]",0.41,0.0,0.09,0.0,0.41,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"[517, 136, 141, 186]",0.59,0.0,0.08,0.0,0.16,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"[458, 101, 143, 191]",0.77,0.0,0.09,0.0,0.12,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"[512, 92, 156, 202]",0.04,0.0,0.28,0.0,0.55,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"[509, 102, 154, 203]",0.19,0.0,0.24,0.0,0.23,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,"[537, 124, 147, 191]",0.77,0.0,0.05,0.0,0.14,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,"[1, 79, 25, 33]",0.12,0.01,0.34,0.03,0.4,0.02,0.08,"[273, 143, 39, 47]",0.43,0.0,0.27,0.09,0.17,0.01,0.03,"[413, 145, 58, 73]",0.41,0.01,0.2,0.04,0.15,0.0,0.19,"[227, 136, 35, 44]",0.42,0.0,0.15,0.24,0.16,0.01,0.02,"[348, 137, 39, 44]",0.53,0.0,0.1,0.02,0.31,0.01,0.02,"[111, 50, 27, 34]",0.25,0.0,0.31,0.11,0.05,0.22,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,"[387, 120, 50, 62]",0.2,0.0,0.17,0.01,0.33,0.01,0.28,"[64, 25, 27, 33]",0.14,0.0,0.25,0.36,0.07,0.12,0.05,"[184, 111, 34, 41]",0.51,0.0,0.17,0.04,0.25,0.02,0.02,"[163, 30, 27, 33]",0.47,0.0,0.15,0.19,0.11,0.01,0.07,"[1233, 111, 42, 60]",0.24,0.0,0.21,0.06,0.19,0.06,0.24,"[235, 113, 38, 47]",0.22,0.03,0.18,0.38,0.15,0.02,0.03,"[57, 131, 25, 32]",0.23,0.01,0.2,0.07,0.35,0.01,0.12,"[575, 81, 60, 87]",0.21,0.0,0.03,0.03,0.57,0.0,0.16,"[816, 21, 28, 36]",0.37,0.0,0.26,0.11,0.04,0.05,0.18,"[121, 103, 39, 49]",0.22,0.0,0.18,0.32,0.24,0.0,0.03
