,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9
347,"[1101, 472, 38, 49]",0.23,0.0,0.08,0.03,0.45,0.01,0.2,"[195, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[578, 145, 167, 210]",0.15,0.01,0.03,0.0,0.71,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"[1099, 476, 39, 50]",0.26,0.0,0.07,0.09,0.45,0.02,0.11,"[194, 587, 51, 60]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"[1109, 473, 38, 50]",0.46,0.0,0.02,0.06,0.21,0.0,0.26,"[951, 265, 24, 27]",0.16,0.0,0.06,0.16,0.56,0.01,0.04,"[1008, 549, 35, 43]",0.29,0.0,0.03,0.01,0.44,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"[1107, 469, 38, 48]",0.23,0.0,0.04,0.01,0.24,0.02,0.46,"[194, 588, 50, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,"[129, 139, 44, 58]",0.15,0.0,0.12,0.02,0.46,0.01,0.24,"[819, 368, 21, 25]",0.09,0.0,0.11,0.31,0.45,0.01,0.03,"[878, 267, 24, 27]",0.41,0.02,0.12,0.1,0.31,0.0,0.04,"[1117, 395, 21, 27]",0.08,0.0,0.03,0.83,0.02,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,"[1101, 475, 39, 48]",0.13,0.0,0.02,0.02,0.64,0.04,0.14,"[195, 588, 49, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[72, 145, 38, 48]",0.24,0.0,0.07,0.12,0.36,0.01,0.2,"[90, 260, 20, 22]",0.39,0.0,0.08,0.01,0.48,0.02,0.02,"[139, 388, 34, 40]",0.08,0.0,0.06,0.08,0.53,0.01,0.23,"[883, 354, 19, 24]",0.14,0.0,0.11,0.13,0.48,0.01,0.13,"[936, 391, 23, 29]",0.26,0.0,0.06,0.24,0.37,0.01,0.06,"[1250, 149, 15, 21]",0.17,0.0,0.07,0.07,0.68,0.0,0.01,"[1101, 272, 26, 32]",0.38,0.0,0.1,0.13,0.33,0.02,0.04,,,,,,,,
352,"[1104, 474, 37, 44]",0.4,0.01,0.06,0.0,0.3,0.0,0.23,"[196, 589, 49, 56]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[942, 468, 40, 48]",0.05,0.0,0.02,0.05,0.46,0.01,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"[1105, 472, 35, 45]",0.38,0.0,0.03,0.0,0.22,0.0,0.36,"[368, 505, 22, 28]",0.36,0.0,0.4,0.02,0.18,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"[1103, 471, 38, 47]",0.17,0.0,0.01,0.0,0.2,0.0,0.61,"[656, 204, 160, 195]",0.03,0.0,0.03,0.0,0.81,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"[1104, 472, 38, 48]",0.05,0.0,0.04,0.0,0.18,0.01,0.72,"[511, 117, 168, 210]",0.04,0.0,0.02,0.04,0.14,0.0,0.77,"[196, 587, 49, 58]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"[544, 160, 139, 169]",0.01,0.0,0.06,0.0,0.72,0.0,0.21,"[1093, 476, 40, 51]",0.04,0.0,0.03,0.16,0.7,0.0,0.07,"[194, 587, 50, 59]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"[1097, 466, 41, 51]",0.3,0.0,0.13,0.03,0.36,0.0,0.18,"[552, 173, 170, 208]",0.04,0.0,0.1,0.0,0.85,0.0,0.01,"[194, 587, 50, 59]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"[1102, 473, 39, 46]",0.05,0.0,0.01,0.01,0.61,0.0,0.32,"[578, 169, 178, 211]",0.01,0.0,0.02,0.0,0.42,0.0,0.55,"[195, 587, 50, 59]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"[1101, 468, 38, 49]",0.26,0.0,0.02,0.01,0.38,0.01,0.32,"[598, 170, 163, 197]",0.16,0.0,0.01,0.0,0.82,0.0,0.01,"[196, 587, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"[1101, 473, 41, 52]",0.11,0.0,0.05,0.01,0.07,0.13,0.63,"[541, 127, 181, 222]",0.04,0.0,0.15,0.01,0.75,0.0,0.05,"[194, 587, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1007, 546, 35, 44]",0.26,0.0,0.04,0.03,0.56,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"[563, 167, 171, 209]",0.05,0.0,0.08,0.0,0.86,0.0,0.01,"[1102, 466, 40, 52]",0.13,0.01,0.16,0.05,0.18,0.27,0.2,"[195, 588, 49, 57]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"[586, 125, 161, 211]",0.05,0.0,0.12,0.14,0.37,0.0,0.32,"[195, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"[1096, 469, 38, 49]",0.11,0.0,0.31,0.03,0.26,0.0,0.28,"[194, 587, 49, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[563, 174, 169, 206]",0.07,0.0,0.01,0.0,0.9,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"[539, 120, 174, 215]",0.03,0.0,0.02,0.0,0.73,0.0,0.22,"[1113, 469, 37, 47]",0.22,0.0,0.08,0.12,0.22,0.01,0.36,"[196, 587, 49, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1007, 549, 34, 43]",0.04,0.0,0.05,0.12,0.73,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"[1097, 471, 41, 51]",0.15,0.0,0.02,0.02,0.21,0.0,0.6,"[541, 155, 174, 210]",0.12,0.0,0.07,0.0,0.76,0.0,0.06,"[195, 588, 49, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"[517, 128, 168, 217]",0.02,0.0,0.03,0.0,0.69,0.0,0.26,"[195, 588, 50, 57]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1085, 479, 40, 51]",0.05,0.0,0.05,0.05,0.73,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"[496, 119, 172, 221]",0.2,0.0,0.11,0.0,0.44,0.0,0.25,"[1096, 473, 39, 49]",0.12,0.0,0.01,0.02,0.58,0.0,0.28,"[195, 588, 50, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"[1099, 471, 39, 46]",0.29,0.0,0.02,0.0,0.14,0.0,0.55,"[573, 116, 152, 187]",0.19,0.0,0.1,0.06,0.19,0.39,0.06,"[195, 588, 50, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"[1099, 476, 40, 49]",0.39,0.0,0.03,0.0,0.48,0.0,0.1,"[565, 130, 158, 194]",0.09,0.0,0.12,0.15,0.39,0.01,0.25,"[195, 587, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"[1099, 471, 40, 49]",0.07,0.0,0.03,0.0,0.34,0.0,0.56,"[561, 118, 172, 234]",0.05,0.0,0.03,0.0,0.51,0.0,0.4,"[196, 588, 49, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"[542, 123, 166, 218]",0.16,0.0,0.06,0.0,0.41,0.15,0.22,"[1098, 477, 39, 48]",0.3,0.0,0.01,0.0,0.62,0.0,0.07,"[196, 588, 49, 57]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1000, 547, 42, 50]",0.25,0.0,0.04,0.29,0.32,0.0,0.1,"[1036, 471, 23, 29]",0.29,0.13,0.05,0.22,0.22,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"[1102, 470, 37, 47]",0.36,0.01,0.04,0.0,0.36,0.0,0.22,"[588, 141, 168, 221]",0.06,0.0,0.04,0.01,0.48,0.01,0.41,"[195, 589, 47, 56]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"[1090, 476, 42, 52]",0.04,0.0,0.07,0.01,0.81,0.0,0.06,"[578, 109, 157, 206]",0.03,0.0,0.09,0.0,0.71,0.0,0.16,"[196, 588, 49, 58]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"[1102, 467, 40, 48]",0.54,0.0,0.16,0.05,0.08,0.03,0.15,"[549, 81, 172, 221]",0.05,0.0,0.16,0.0,0.56,0.01,0.22,"[195, 588, 50, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"[1107, 475, 38, 48]",0.16,0.0,0.02,0.0,0.75,0.0,0.06,"[194, 587, 51, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"[1105, 470, 37, 47]",0.59,0.0,0.02,0.01,0.21,0.0,0.18,"[867, 468, 38, 46]",0.13,0.0,0.1,0.19,0.18,0.05,0.36,"[1157, 249, 25, 29]",0.14,0.0,0.26,0.02,0.42,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"[1096, 466, 42, 51]",0.52,0.0,0.07,0.01,0.28,0.01,0.1,"[1162, 248, 30, 32]",0.58,0.0,0.11,0.1,0.16,0.01,0.04,"[101, 368, 23, 27]",0.16,0.0,0.08,0.21,0.49,0.01,0.06,"[879, 464, 39, 55]",0.04,0.0,0.03,0.05,0.05,0.02,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"[1101, 465, 41, 49]",0.23,0.01,0.13,0.0,0.41,0.01,0.2,"[582, 95, 163, 229]",0.22,0.0,0.12,0.0,0.29,0.01,0.35,"[194, 587, 51, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"[1105, 467, 38, 45]",0.4,0.0,0.15,0.0,0.2,0.11,0.14,"[604, 104, 164, 220]",0.18,0.0,0.16,0.19,0.19,0.0,0.29,"[194, 587, 50, 59]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"[542, 96, 173, 217]",0.02,0.0,0.06,0.0,0.42,0.0,0.49,"[1099, 468, 38, 50]",0.12,0.0,0.08,0.0,0.36,0.0,0.43,"[194, 587, 50, 59]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"[553, 90, 164, 215]",0.09,0.0,0.15,0.04,0.64,0.0,0.07,"[1102, 468, 39, 50]",0.21,0.0,0.02,0.0,0.67,0.0,0.09,"[194, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"[1100, 463, 37, 46]",0.41,0.0,0.02,0.0,0.19,0.0,0.37,"[602, 105, 173, 229]",0.18,0.0,0.36,0.06,0.2,0.14,0.06,"[194, 587, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"[1103, 465, 39, 48]",0.52,0.0,0.01,0.0,0.18,0.0,0.28,"[568, 93, 173, 233]",0.1,0.0,0.27,0.2,0.39,0.03,0.01,"[194, 587, 51, 59]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
