,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12
453,"[745, 296, 161, 202]",0.34,0.0,0.04,0.12,0.2,0.02,0.29,"[1117, 395, 190, 278]",0.27,0.0,0.07,0.24,0.13,0.24,0.05,"[568, 126, 140, 170]",0.25,0.01,0.03,0.12,0.08,0.44,0.07,"[691, 0, 92, 102]",0.39,0.0,0.04,0.11,0.26,0.17,0.02,"[202, 0, 100, 126]",0.18,0.0,0.06,0.04,0.41,0.2,0.1,"[385, 50, 88, 103]",0.31,0.09,0.07,0.04,0.28,0.18,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"[785, 306, 163, 208]",0.16,0.0,0.04,0.29,0.22,0.12,0.16,"[931, 36, 118, 144]",0.07,0.01,0.06,0.3,0.23,0.19,0.14,"[1110, 92, 124, 145]",0.22,0.01,0.08,0.22,0.22,0.21,0.05,"[707, 0, 105, 103]",0.47,0.0,0.02,0.06,0.28,0.16,0.01,"[189, 0, 107, 123]",0.23,0.0,0.04,0.04,0.39,0.21,0.09,"[614, 121, 141, 173]",0.3,0.0,0.03,0.19,0.12,0.29,0.07,"[406, 46, 92, 102]",0.5,0.05,0.07,0.06,0.23,0.07,0.02,"[0, 60, 83, 164]",0.22,0.01,0.1,0.1,0.23,0.12,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"[787, 318, 175, 222]",0.31,0.0,0.06,0.13,0.24,0.1,0.16,"[960, 34, 117, 142]",0.1,0.0,0.07,0.13,0.26,0.16,0.27,"[1124, 90, 134, 159]",0.15,0.0,0.11,0.1,0.11,0.49,0.03,"[715, 0, 106, 100]",0.31,0.01,0.06,0.02,0.2,0.38,0.01,"[162, 0, 104, 119]",0.32,0.01,0.03,0.02,0.43,0.17,0.03,"[398, 40, 96, 111]",0.46,0.04,0.05,0.06,0.17,0.2,0.02,"[617, 111, 148, 172]",0.12,0.0,0.01,0.49,0.13,0.19,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"[968, 27, 126, 153]",0.09,0.0,0.07,0.08,0.37,0.05,0.34,"[782, 325, 181, 232]",0.32,0.0,0.05,0.32,0.14,0.05,0.13,"[130, 0, 112, 125]",0.18,0.0,0.03,0.01,0.41,0.26,0.11,"[721, 0, 103, 90]",0.48,0.04,0.05,0.05,0.16,0.21,0.01,"[605, 113, 155, 187]",0.09,0.0,0.03,0.13,0.13,0.46,0.16,"[390, 33, 102, 121]",0.35,0.03,0.11,0.04,0.18,0.21,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"[976, 38, 123, 152]",0.07,0.0,0.06,0.19,0.3,0.15,0.23,"[761, 341, 189, 241]",0.22,0.0,0.05,0.47,0.09,0.07,0.09,"[601, 122, 147, 187]",0.29,0.0,0.04,0.27,0.17,0.16,0.08,"[89, 0, 121, 128]",0.21,0.0,0.02,0.04,0.4,0.29,0.03,"[710, 0, 112, 101]",0.34,0.01,0.08,0.07,0.29,0.18,0.02,"[363, 36, 103, 117]",0.34,0.05,0.04,0.14,0.16,0.25,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"[602, 72, 102, 126]",0.64,0.0,0.03,0.01,0.04,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"[553, 150, 96, 119]",0.44,0.0,0.02,0.23,0.2,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"[589, 79, 99, 129]",0.16,0.0,0.01,0.01,0.04,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"[513, 153, 95, 117]",0.41,0.0,0.01,0.01,0.36,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"[624, 122, 98, 120]",0.01,0.0,0.0,0.86,0.0,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"[574, 93, 95, 122]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,"[551, 147, 93, 115]",0.15,0.0,0.04,0.0,0.68,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,"[547, 144, 95, 118]",0.75,0.0,0.01,0.02,0.12,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,"[540, 137, 94, 120]",0.24,0.0,0.02,0.17,0.34,0.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"[499, 129, 92, 116]",0.11,0.0,0.01,0.04,0.09,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"[614, 128, 96, 120]",0.13,0.0,0.02,0.02,0.22,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"[578, 97, 102, 129]",0.38,0.0,0.01,0.02,0.03,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,"[588, 134, 92, 114]",0.44,0.01,0.01,0.04,0.32,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"[587, 96, 99, 125]",0.64,0.0,0.01,0.01,0.01,0.09,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"[575, 145, 100, 126]",0.57,0.0,0.02,0.05,0.21,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"[562, 98, 94, 117]",0.23,0.0,0.23,0.0,0.19,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,"[625, 68, 99, 125]",0.45,0.0,0.07,0.01,0.05,0.05,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"[529, 132, 93, 118]",0.22,0.0,0.01,0.09,0.27,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,"[537, 71, 101, 132]",0.48,0.0,0.05,0.18,0.05,0.09,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"[621, 75, 103, 128]",0.47,0.0,0.06,0.01,0.05,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"[572, 74, 105, 131]",0.03,0.0,0.0,0.97,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,"[574, 135, 96, 119]",0.14,0.0,0.01,0.01,0.49,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,"[564, 80, 102, 132]",0.08,0.0,0.01,0.02,0.01,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"[580, 78, 99, 132]",0.22,0.0,0.03,0.0,0.13,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"[542, 148, 91, 110]",0.16,0.0,0.02,0.08,0.44,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,"[555, 102, 101, 124]",0.48,0.0,0.01,0.06,0.03,0.01,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"[657, 329, 71, 84]",0.32,0.0,0.04,0.06,0.38,0.17,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"[655, 130, 96, 116]",0.04,0.0,0.01,0.58,0.21,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,"[541, 75, 106, 134]",0.3,0.0,0.02,0.01,0.07,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"[573, 137, 90, 115]",0.42,0.0,0.11,0.05,0.28,0.04,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,"[582, 113, 97, 125]",0.81,0.0,0.03,0.0,0.02,0.03,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"[575, 165, 91, 116]",0.27,0.01,0.04,0.09,0.44,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"[574, 86, 99, 125]",0.62,0.0,0.01,0.02,0.02,0.03,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,"[570, 131, 97, 124]",0.29,0.0,0.01,0.39,0.11,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,"[547, 74, 100, 131]",0.03,0.0,0.0,0.96,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"[575, 127, 99, 124]",0.22,0.0,0.02,0.0,0.39,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"[562, 135, 94, 119]",0.34,0.0,0.01,0.32,0.17,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,"[572, 145, 94, 118]",0.18,0.0,0.01,0.26,0.13,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,"[571, 123, 98, 119]",0.55,0.0,0.04,0.04,0.11,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,"[562, 91, 95, 120]",0.7,0.0,0.07,0.0,0.09,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,"[582, 145, 88, 114]",0.31,0.0,0.01,0.02,0.28,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"[602, 68, 108, 139]",0.02,0.0,0.0,0.8,0.0,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,"[544, 135, 94, 119]",0.11,0.0,0.0,0.16,0.22,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,"[520, 93, 101, 126]",0.82,0.0,0.02,0.01,0.03,0.03,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,"[597, 139, 95, 118]",0.13,0.0,0.02,0.21,0.25,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"[973, 171, 23, 30]",0.15,0.0,0.06,0.52,0.19,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"[995, 173, 21, 25]",0.31,0.0,0.13,0.03,0.49,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,"[1006, 161, 24, 29]",0.6,0.0,0.01,0.02,0.17,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"[596, 99, 103, 135]",0.54,0.0,0.02,0.04,0.06,0.04,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"[577, 172, 96, 121]",0.27,0.0,0.03,0.51,0.13,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,"[581, 126, 95, 121]",0.51,0.0,0.01,0.0,0.05,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"[577, 157, 99, 127]",0.8,0.0,0.01,0.0,0.1,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,"[515, 87, 107, 130]",0.58,0.0,0.03,0.02,0.09,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"[649, 136, 100, 124]",0.23,0.0,0.01,0.52,0.12,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,"[568, 102, 101, 130]",0.21,0.0,0.02,0.21,0.01,0.01,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,"[558, 101, 100, 128]",0.1,0.0,0.05,0.24,0.05,0.14,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"[561, 156, 98, 121]",0.28,0.0,0.01,0.2,0.13,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"[566, 122, 102, 126]",0.36,0.0,0.0,0.01,0.08,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"[563, 123, 100, 126]",0.2,0.0,0.01,0.14,0.05,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,"[880, 115, 100, 127]",0.16,0.0,0.06,0.0,0.72,0.0,0.05,"[380, 149, 123, 158]",0.15,0.0,0.11,0.31,0.19,0.1,0.15,"[697, 109, 96, 131]",0.21,0.01,0.07,0.28,0.15,0.2,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"[868, 119, 106, 132]",0.28,0.02,0.07,0.0,0.41,0.0,0.21,"[683, 117, 109, 143]",0.05,0.0,0.02,0.71,0.04,0.03,0.16,"[362, 143, 134, 170]",0.05,0.0,0.05,0.25,0.13,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,"[876, 116, 111, 138]",0.28,0.0,0.12,0.0,0.44,0.0,0.16,"[673, 117, 117, 145]",0.02,0.0,0.01,0.9,0.02,0.03,0.02,"[411, 145, 134, 177]",0.33,0.01,0.04,0.23,0.16,0.14,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,"[1075, 107, 43, 53]",0.08,0.0,0.01,0.73,0.05,0.05,0.07,"[1196, 89, 50, 58]",0.15,0.0,0.07,0.48,0.15,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,"[1005, 104, 40, 48]",0.05,0.0,0.02,0.65,0.13,0.01,0.15,"[1110, 89, 45, 51]",0.1,0.0,0.03,0.27,0.36,0.01,0.23,"[1183, 89, 42, 47]",0.13,0.0,0.07,0.26,0.43,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,"[999, 101, 23, 28]",0.17,0.0,0.14,0.02,0.64,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,"[978, 86, 20, 26]",0.36,0.0,0.2,0.04,0.32,0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,"[607, 96, 99, 120]",0.83,0.0,0.02,0.01,0.02,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,"[530, 162, 93, 113]",0.21,0.0,0.01,0.01,0.68,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,"[584, 101, 99, 128]",0.03,0.0,0.01,0.91,0.0,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,"[550, 144, 98, 123]",0.31,0.01,0.01,0.0,0.5,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"[510, 85, 105, 132]",0.2,0.0,0.02,0.02,0.04,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,"[610, 160, 93, 115]",0.57,0.0,0.03,0.17,0.16,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,"[591, 100, 92, 124]",0.16,0.0,0.01,0.07,0.03,0.01,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,"[608, 88, 105, 133]",0.14,0.0,0.01,0.37,0.01,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,"[549, 155, 91, 114]",0.19,0.0,0.02,0.02,0.58,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,"[554, 85, 104, 128]",0.37,0.0,0.03,0.0,0.03,0.01,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,"[501, 103, 102, 127]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,"[536, 83, 102, 131]",0.27,0.0,0.01,0.01,0.06,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,"[574, 79, 106, 130]",0.72,0.0,0.02,0.01,0.09,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,"[564, 114, 99, 126]",0.46,0.0,0.02,0.01,0.1,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,"[568, 137, 94, 118]",0.4,0.0,0.01,0.19,0.14,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,"[540, 98, 104, 130]",0.03,0.0,0.01,0.84,0.01,0.05,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
