,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
392,"[534, 79, 240, 303]",0.03,0.0,0.06,0.02,0.09,0.0,0.8,"[1028, 175, 28, 34]",0.52,0.0,0.04,0.0,0.08,0.0,0.35,"[1030, 345, 34, 43]",0.33,0.0,0.04,0.0,0.23,0.14,0.25,,,,,,,,,,,,,,,,
393,"[1028, 174, 27, 34]",0.47,0.0,0.02,0.0,0.17,0.0,0.34,"[544, 71, 228, 296]",0.36,0.0,0.18,0.01,0.09,0.0,0.36,"[1030, 345, 35, 44]",0.42,0.0,0.02,0.01,0.14,0.08,0.33,,,,,,,,,,,,,,,,
394,"[1028, 175, 28, 34]",0.6,0.0,0.04,0.0,0.08,0.0,0.28,"[553, 93, 228, 297]",0.36,0.0,0.17,0.01,0.14,0.0,0.31,"[1030, 345, 35, 43]",0.32,0.0,0.05,0.0,0.26,0.12,0.24,,,,,,,,,,,,,,,,
395,"[1028, 175, 28, 34]",0.52,0.0,0.04,0.0,0.06,0.0,0.39,"[574, 92, 222, 289]",0.21,0.0,0.08,0.02,0.15,0.0,0.54,"[1030, 344, 34, 44]",0.3,0.0,0.03,0.01,0.3,0.15,0.22,,,,,,,,,,,,,,,,
396,"[1028, 174, 28, 35]",0.55,0.0,0.02,0.0,0.1,0.0,0.33,"[544, 88, 234, 297]",0.05,0.0,0.05,0.01,0.09,0.0,0.8,"[1030, 343, 33, 42]",0.21,0.0,0.02,0.01,0.13,0.02,0.61,,,,,,,,,,,,,,,,
397,"[1028, 174, 27, 34]",0.42,0.0,0.02,0.0,0.16,0.0,0.41,"[525, 110, 253, 327]",0.04,0.0,0.12,0.02,0.14,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
398,"[1028, 174, 27, 34]",0.49,0.0,0.02,0.0,0.13,0.0,0.36,"[515, 114, 239, 316]",0.07,0.0,0.04,0.01,0.06,0.0,0.82,"[1030, 343, 32, 42]",0.3,0.0,0.01,0.03,0.17,0.01,0.48,,,,,,,,,,,,,,,,
399,"[1028, 174, 28, 34]",0.49,0.0,0.02,0.0,0.12,0.0,0.38,"[520, 109, 243, 321]",0.07,0.0,0.06,0.02,0.11,0.0,0.74,"[1030, 344, 35, 45]",0.22,0.0,0.04,0.0,0.33,0.06,0.34,,,,,,,,,,,,,,,,
400,"[520, 85, 234, 305]",0.04,0.0,0.08,0.23,0.05,0.01,0.59,"[1028, 174, 28, 34]",0.48,0.0,0.02,0.0,0.15,0.0,0.35,"[1031, 345, 34, 43]",0.39,0.0,0.03,0.0,0.25,0.11,0.21,,,,,,,,,,,,,,,,
401,"[1029, 175, 27, 34]",0.6,0.0,0.01,0.0,0.05,0.0,0.34,"[537, 83, 219, 279]",0.03,0.0,0.18,0.06,0.07,0.0,0.66,"[1031, 345, 33, 43]",0.24,0.0,0.02,0.0,0.23,0.16,0.35,,,,,,,,,,,,,,,,
402,"[1028, 174, 27, 34]",0.52,0.0,0.01,0.0,0.09,0.0,0.37,"[542, 84, 212, 268]",0.1,0.0,0.04,0.01,0.06,0.0,0.8,"[1031, 344, 34, 44]",0.32,0.0,0.02,0.0,0.33,0.1,0.23,,,,,,,,,,,,,,,,
403,"[1028, 175, 26, 33]",0.53,0.0,0.03,0.0,0.11,0.0,0.33,"[492, 118, 251, 325]",0.47,0.0,0.09,0.05,0.14,0.02,0.22,"[1031, 344, 33, 43]",0.25,0.0,0.06,0.0,0.29,0.05,0.34,"[198, 493, 152, 179]",0.47,0.0,0.22,0.04,0.12,0.01,0.14,,,,,,,,
404,"[1028, 174, 28, 35]",0.44,0.0,0.01,0.0,0.05,0.0,0.5,"[588, 94, 214, 273]",0.12,0.0,0.05,0.1,0.09,0.01,0.62,"[1030, 344, 35, 45]",0.2,0.0,0.03,0.01,0.21,0.04,0.51,,,,,,,,,,,,,,,,
405,"[1028, 173, 27, 35]",0.56,0.0,0.02,0.0,0.21,0.0,0.22,"[535, 101, 216, 279]",0.21,0.0,0.08,0.02,0.05,0.01,0.64,,,,,,,,,,,,,,,,,,,,,,,,
406,"[1028, 174, 28, 33]",0.59,0.0,0.01,0.0,0.09,0.0,0.31,"[511, 57, 231, 292]",0.02,0.0,0.13,0.21,0.31,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
407,"[923, 168, 21, 26]",0.55,0.0,0.02,0.0,0.14,0.0,0.29,"[542, 147, 176, 227]",0.52,0.01,0.17,0.0,0.23,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
408,"[923, 168, 21, 27]",0.57,0.0,0.02,0.0,0.08,0.0,0.33,"[486, 140, 170, 217]",0.24,0.06,0.13,0.0,0.49,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
409,"[573, 110, 192, 242]",0.69,0.0,0.13,0.0,0.15,0.0,0.03,"[924, 167, 22, 28]",0.62,0.0,0.02,0.0,0.15,0.0,0.21,"[924, 306, 31, 39]",0.46,0.0,0.07,0.0,0.27,0.03,0.18,,,,,,,,,,,,,,,,
410,"[590, 108, 182, 230]",0.09,0.0,0.03,0.0,0.07,0.0,0.8,"[924, 167, 23, 28]",0.58,0.0,0.02,0.0,0.23,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,
411,"[441, 107, 191, 238]",0.35,0.0,0.07,0.0,0.17,0.0,0.4,"[924, 167, 22, 28]",0.65,0.0,0.03,0.0,0.18,0.0,0.14,"[29, 548, 180, 205]",0.02,0.0,0.06,0.75,0.11,0.0,0.07,"[924, 305, 31, 40]",0.56,0.0,0.1,0.0,0.11,0.05,0.19,,,,,,,,
412,"[924, 167, 23, 28]",0.72,0.0,0.02,0.0,0.11,0.0,0.14,"[543, 93, 183, 244]",0.59,0.01,0.12,0.0,0.24,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
413,"[924, 167, 22, 28]",0.62,0.0,0.03,0.0,0.18,0.0,0.17,"[554, 124, 189, 242]",0.76,0.01,0.07,0.0,0.12,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
414,"[924, 167, 23, 28]",0.67,0.0,0.02,0.0,0.1,0.0,0.21,"[545, 97, 181, 234]",0.01,0.0,0.01,0.05,0.03,0.0,0.9,"[194, 484, 159, 208]",0.01,0.0,0.13,0.16,0.65,0.01,0.04,,,,,,,,,,,,,,,,
415,"[923, 167, 23, 28]",0.55,0.0,0.03,0.0,0.18,0.0,0.24,"[508, 96, 195, 254]",0.3,0.01,0.08,0.0,0.14,0.0,0.47,"[924, 305, 30, 38]",0.25,0.0,0.05,0.0,0.2,0.01,0.49,,,,,,,,,,,,,,,,
416,"[924, 168, 23, 27]",0.43,0.0,0.04,0.0,0.08,0.0,0.45,"[502, 105, 200, 264]",0.04,0.0,0.16,0.03,0.29,0.0,0.48,"[924, 306, 30, 38]",0.36,0.0,0.06,0.0,0.24,0.01,0.32,,,,,,,,,,,,,,,,
417,"[924, 167, 22, 29]",0.59,0.0,0.01,0.0,0.18,0.0,0.22,"[515, 100, 189, 245]",0.0,0.0,0.01,0.0,0.01,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,
418,"[924, 167, 23, 29]",0.57,0.0,0.02,0.01,0.2,0.0,0.2,"[517, 104, 194, 249]",0.03,0.0,0.09,0.0,0.06,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,
419,"[924, 168, 23, 27]",0.37,0.0,0.02,0.0,0.1,0.0,0.51,"[515, 88, 200, 260]",0.51,0.0,0.16,0.0,0.09,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,
420,"[507, 98, 198, 251]",0.01,0.0,0.03,0.0,0.03,0.0,0.92,"[923, 167, 23, 28]",0.69,0.0,0.03,0.0,0.14,0.0,0.14,"[923, 305, 32, 40]",0.43,0.0,0.08,0.0,0.25,0.01,0.23,,,,,,,,,,,,,,,,
421,"[590, 116, 186, 246]",0.39,0.0,0.18,0.0,0.27,0.0,0.16,"[923, 167, 23, 28]",0.71,0.0,0.03,0.0,0.13,0.0,0.12,"[923, 305, 32, 40]",0.33,0.0,0.08,0.0,0.31,0.01,0.26,,,,,,,,,,,,,,,,
422,"[409, 111, 189, 231]",0.12,0.0,0.12,0.01,0.29,0.0,0.46,"[924, 167, 22, 28]",0.66,0.0,0.04,0.0,0.11,0.0,0.2,"[925, 306, 29, 37]",0.3,0.0,0.08,0.0,0.28,0.02,0.32,,,,,,,,,,,,,,,,
423,"[923, 166, 23, 29]",0.43,0.0,0.02,0.0,0.3,0.0,0.25,"[555, 91, 189, 256]",0.37,0.0,0.22,0.02,0.27,0.0,0.11,"[924, 305, 29, 36]",0.51,0.0,0.01,0.01,0.18,0.01,0.29,,,,,,,,,,,,,,,,
424,"[924, 167, 23, 28]",0.69,0.0,0.01,0.0,0.09,0.0,0.2,"[602, 136, 184, 236]",0.33,0.07,0.1,0.0,0.44,0.0,0.05,"[925, 305, 28, 36]",0.72,0.0,0.01,0.0,0.11,0.02,0.13,,,,,,,,,,,,,,,,
425,"[924, 167, 22, 28]",0.55,0.0,0.02,0.0,0.2,0.0,0.23,"[521, 93, 187, 238]",0.0,0.0,0.02,0.0,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
426,"[504, 120, 194, 248]",0.18,0.0,0.31,0.0,0.09,0.01,0.41,"[924, 168, 22, 27]",0.47,0.0,0.01,0.0,0.13,0.0,0.39,"[922, 303, 34, 44]",0.44,0.0,0.13,0.01,0.35,0.0,0.07,,,,,,,,,,,,,,,,
427,"[924, 167, 23, 28]",0.75,0.0,0.0,0.0,0.08,0.0,0.17,"[534, 111, 183, 241]",0.07,0.0,0.29,0.0,0.1,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,
428,"[924, 167, 22, 28]",0.78,0.0,0.02,0.0,0.13,0.0,0.07,"[548, 120, 197, 265]",0.81,0.01,0.12,0.0,0.06,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
429,"[925, 167, 22, 28]",0.63,0.0,0.01,0.0,0.12,0.0,0.25,"[540, 120, 187, 246]",0.52,0.01,0.29,0.0,0.16,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
430,"[923, 167, 23, 28]",0.65,0.0,0.01,0.0,0.16,0.0,0.18,"[561, 125, 179, 233]",0.4,0.03,0.07,0.0,0.39,0.0,0.11,"[771, 285, 54, 63]",0.02,0.0,0.11,0.04,0.03,0.69,0.12,,,,,,,,,,,,,,,,
431,"[923, 166, 23, 30]",0.42,0.0,0.01,0.0,0.39,0.0,0.18,"[550, 160, 187, 239]",0.12,0.01,0.19,0.0,0.66,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
432,"[923, 168, 21, 27]",0.75,0.0,0.01,0.0,0.04,0.0,0.2,"[517, 161, 185, 242]",0.49,0.0,0.11,0.0,0.38,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
433,"[923, 167, 23, 28]",0.48,0.0,0.01,0.0,0.22,0.0,0.28,"[523, 89, 188, 248]",0.41,0.03,0.38,0.0,0.1,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
434,"[538, 95, 176, 223]",0.35,0.0,0.18,0.02,0.24,0.0,0.21,"[923, 167, 23, 28]",0.54,0.0,0.02,0.0,0.25,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
435,"[505, 87, 191, 238]",0.26,0.0,0.25,0.01,0.11,0.0,0.37,"[923, 167, 23, 28]",0.48,0.0,0.02,0.0,0.3,0.0,0.19,"[925, 307, 29, 36]",0.5,0.0,0.09,0.0,0.2,0.04,0.17,,,,,,,,,,,,,,,,
436,"[523, 98, 177, 218]",0.3,0.0,0.3,0.01,0.16,0.0,0.24,"[923, 167, 23, 28]",0.57,0.0,0.04,0.0,0.12,0.0,0.27,"[923, 304, 33, 42]",0.49,0.0,0.06,0.0,0.09,0.01,0.35,,,,,,,,,,,,,,,,
437,"[525, 102, 190, 245]",0.23,0.0,0.21,0.0,0.16,0.0,0.39,"[924, 167, 23, 28]",0.65,0.0,0.02,0.0,0.14,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
438,"[924, 167, 22, 28]",0.61,0.0,0.05,0.0,0.19,0.0,0.14,"[527, 100, 180, 242]",0.59,0.0,0.19,0.01,0.14,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
439,"[550, 104, 185, 239]",0.54,0.0,0.1,0.01,0.12,0.0,0.24,"[924, 167, 22, 27]",0.51,0.0,0.01,0.0,0.11,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
440,"[488, 91, 184, 242]",0.41,0.0,0.19,0.02,0.17,0.01,0.2,"[924, 167, 22, 28]",0.65,0.0,0.03,0.0,0.13,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
441,"[925, 167, 23, 29]",0.57,0.0,0.03,0.0,0.16,0.0,0.23,"[529, 90, 190, 253]",0.1,0.0,0.35,0.01,0.08,0.03,0.43,,,,,,,,,,,,,,,,,,,,,,,,
442,"[539, 80, 185, 241]",0.06,0.0,0.05,0.73,0.13,0.01,0.02,"[924, 168, 22, 27]",0.52,0.0,0.03,0.0,0.13,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,
443,"[924, 168, 21, 27]",0.62,0.0,0.02,0.0,0.12,0.0,0.23,"[525, 112, 196, 257]",0.55,0.01,0.15,0.0,0.08,0.0,0.2,"[923, 304, 33, 41]",0.41,0.0,0.09,0.0,0.24,0.01,0.24,,,,,,,,,,,,,,,,
444,"[924, 168, 21, 27]",0.67,0.0,0.02,0.0,0.11,0.0,0.19,"[532, 140, 187, 252]",0.22,0.0,0.07,0.01,0.02,0.02,0.65,"[924, 305, 27, 35]",0.18,0.0,0.03,0.03,0.14,0.01,0.61,,,,,,,,,,,,,,,,
445,"[526, 110, 180, 235]",0.15,0.0,0.26,0.01,0.19,0.0,0.38,"[924, 167, 22, 28]",0.68,0.0,0.04,0.0,0.15,0.0,0.13,"[924, 306, 31, 39]",0.57,0.0,0.08,0.0,0.17,0.03,0.16,,,,,,,,,,,,,,,,
446,"[519, 94, 184, 229]",0.08,0.0,0.07,0.01,0.05,0.0,0.78,"[924, 168, 22, 27]",0.54,0.0,0.04,0.0,0.12,0.0,0.31,"[925, 308, 28, 35]",0.47,0.0,0.1,0.0,0.2,0.03,0.2,,,,,,,,,,,,,,,,
447,"[923, 168, 21, 26]",0.73,0.0,0.02,0.0,0.09,0.0,0.16,"[506, 111, 195, 248]",0.01,0.0,0.02,0.0,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,
448,"[924, 168, 21, 27]",0.74,0.0,0.02,0.0,0.07,0.0,0.17,"[514, 114, 187, 240]",0.19,0.0,0.1,0.0,0.18,0.0,0.52,"[923, 305, 32, 40]",0.45,0.0,0.08,0.0,0.21,0.02,0.23,,,,,,,,,,,,,,,,
449,"[924, 167, 22, 28]",0.27,0.0,0.05,0.0,0.44,0.0,0.24,"[526, 82, 181, 240]",0.12,0.0,0.51,0.12,0.14,0.02,0.08,,,,,,,,,,,,,,,,,,,,,,,,
450,"[924, 167, 22, 28]",0.28,0.0,0.04,0.0,0.43,0.0,0.24,"[554, 90, 181, 236]",0.71,0.01,0.05,0.03,0.08,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
451,"[561, 83, 185, 242]",0.09,0.0,0.02,0.55,0.29,0.0,0.05,"[925, 167, 22, 28]",0.32,0.0,0.02,0.0,0.27,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,
452,"[923, 167, 23, 28]",0.5,0.0,0.02,0.0,0.16,0.0,0.32,"[555, 100, 183, 241]",0.38,0.0,0.08,0.05,0.07,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,
453,"[924, 168, 22, 27]",0.65,0.0,0.01,0.0,0.07,0.0,0.27,"[534, 88, 190, 245]",0.16,0.0,0.15,0.02,0.06,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,
454,"[924, 167, 23, 28]",0.73,0.0,0.01,0.0,0.05,0.0,0.2,"[588, 112, 193, 252]",0.45,0.01,0.04,0.08,0.07,0.0,0.35,"[922, 304, 34, 42]",0.42,0.0,0.05,0.0,0.12,0.0,0.41,,,,,,,,,,,,,,,,
455,"[569, 100, 189, 233]",0.6,0.01,0.1,0.01,0.13,0.0,0.15,"[925, 167, 22, 28]",0.52,0.0,0.01,0.0,0.12,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,
456,"[924, 167, 23, 28]",0.58,0.0,0.02,0.0,0.17,0.0,0.23,"[552, 140, 177, 237]",0.38,0.0,0.1,0.13,0.13,0.03,0.23,,,,,,,,,,,,,,,,,,,,,,,,
457,"[924, 167, 22, 28]",0.41,0.0,0.07,0.0,0.35,0.0,0.17,"[551, 109, 185, 245]",0.12,0.0,0.02,0.35,0.13,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,
458,"[923, 167, 22, 28]",0.46,0.0,0.02,0.0,0.24,0.0,0.28,"[615, 156, 197, 253]",0.31,0.0,0.15,0.0,0.42,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
459,"[924, 168, 21, 27]",0.5,0.0,0.05,0.01,0.16,0.0,0.28,"[445, 126, 181, 228]",0.3,0.0,0.11,0.04,0.12,0.0,0.43,"[926, 305, 26, 36]",0.56,0.0,0.03,0.01,0.16,0.02,0.23,,,,,,,,,,,,,,,,
460,"[924, 167, 23, 28]",0.4,0.0,0.01,0.0,0.11,0.0,0.47,"[613, 103, 179, 238]",0.06,0.0,0.03,0.0,0.19,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
461,"[924, 167, 22, 28]",0.49,0.0,0.03,0.0,0.24,0.0,0.25,"[546, 76, 192, 252]",0.02,0.0,0.03,0.15,0.24,0.0,0.56,"[924, 304, 29, 38]",0.49,0.0,0.03,0.03,0.14,0.04,0.28,,,,,,,,,,,,,,,,
462,"[924, 168, 22, 27]",0.56,0.0,0.03,0.0,0.15,0.0,0.26,"[533, 99, 207, 278]",0.13,0.0,0.02,0.78,0.03,0.0,0.03,"[924, 306, 31, 39]",0.51,0.0,0.05,0.0,0.23,0.03,0.17,,,,,,,,,,,,,,,,
463,"[925, 168, 22, 28]",0.6,0.0,0.02,0.0,0.1,0.0,0.28,"[542, 73, 187, 235]",0.06,0.0,0.07,0.2,0.08,0.01,0.58,"[925, 307, 29, 37]",0.38,0.0,0.1,0.0,0.29,0.02,0.21,,,,,,,,,,,,,,,,
464,"[545, 114, 182, 233]",0.18,0.0,0.01,0.01,0.04,0.0,0.75,"[924, 167, 22, 28]",0.59,0.0,0.05,0.0,0.24,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
465,"[552, 98, 184, 246]",0.06,0.0,0.01,0.31,0.01,0.0,0.61,"[924, 166, 22, 29]",0.53,0.0,0.02,0.0,0.23,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
466,"[541, 92, 196, 254]",0.01,0.0,0.0,0.51,0.01,0.0,0.47,"[924, 167, 22, 28]",0.34,0.0,0.03,0.0,0.28,0.0,0.35,"[479, 297, 377, 397]",0.06,0.58,0.02,0.0,0.23,0.0,0.1,,,,,,,,,,,,,,,,
467,"[547, 89, 181, 228]",0.14,0.0,0.02,0.62,0.08,0.0,0.14,"[924, 167, 23, 29]",0.39,0.0,0.04,0.0,0.33,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,
468,"[523, 109, 175, 220]",0.05,0.0,0.05,0.16,0.06,0.0,0.68,"[924, 167, 22, 29]",0.31,0.0,0.06,0.0,0.42,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
469,"[546, 112, 181, 236]",0.51,0.0,0.12,0.08,0.07,0.0,0.21,"[924, 168, 22, 27]",0.44,0.0,0.04,0.0,0.12,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,
470,"[924, 168, 22, 27]",0.63,0.0,0.03,0.0,0.09,0.0,0.26,"[479, 98, 191, 244]",0.23,0.0,0.08,0.01,0.27,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,
471,"[516, 101, 186, 235]",0.04,0.0,0.03,0.22,0.08,0.0,0.63,"[924, 166, 22, 29]",0.52,0.0,0.03,0.0,0.25,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
472,"[924, 167, 23, 29]",0.46,0.0,0.03,0.0,0.28,0.0,0.22,"[507, 82, 191, 241]",0.01,0.0,0.03,0.69,0.12,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,
473,"[509, 113, 176, 224]",0.11,0.0,0.05,0.05,0.12,0.0,0.67,"[924, 167, 22, 28]",0.69,0.0,0.03,0.0,0.15,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
474,"[517, 123, 179, 237]",0.12,0.0,0.01,0.01,0.07,0.0,0.79,"[924, 167, 22, 28]",0.54,0.0,0.04,0.0,0.24,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
475,"[924, 167, 22, 28]",0.49,0.0,0.05,0.0,0.23,0.0,0.22,"[517, 148, 195, 259]",0.4,0.0,0.09,0.01,0.23,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,
476,"[496, 108, 189, 239]",0.15,0.0,0.09,0.01,0.05,0.0,0.69,"[924, 167, 22, 28]",0.47,0.0,0.04,0.0,0.26,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
477,"[567, 78, 180, 232]",0.89,0.0,0.03,0.01,0.05,0.0,0.03,"[924, 168, 21, 26]",0.66,0.0,0.03,0.0,0.08,0.0,0.23,"[925, 306, 30, 38]",0.48,0.0,0.07,0.0,0.21,0.02,0.21,,,,,,,,,,,,,,,,
478,"[510, 87, 182, 234]",0.31,0.0,0.23,0.19,0.16,0.02,0.1,"[924, 167, 23, 29]",0.47,0.0,0.04,0.01,0.18,0.0,0.3,"[924, 306, 31, 39]",0.57,0.0,0.06,0.0,0.24,0.01,0.12,,,,,,,,,,,,,,,,
479,"[924, 168, 21, 27]",0.59,0.0,0.03,0.0,0.11,0.0,0.27,"[540, 120, 178, 244]",0.74,0.01,0.08,0.0,0.05,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
480,"[924, 167, 22, 28]",0.49,0.0,0.05,0.0,0.27,0.0,0.19,"[441, 131, 191, 241]",0.01,0.0,0.06,0.02,0.02,0.02,0.86,"[924, 306, 31, 39]",0.64,0.0,0.07,0.0,0.13,0.03,0.13,,,,,,,,,,,,,,,,
481,"[505, 133, 183, 232]",0.14,0.0,0.07,0.01,0.11,0.04,0.64,"[925, 168, 21, 27]",0.51,0.0,0.04,0.0,0.2,0.0,0.24,"[925, 306, 30, 38]",0.55,0.0,0.09,0.0,0.19,0.03,0.14,,,,,,,,,,,,,,,,
482,"[498, 105, 181, 232]",0.33,0.0,0.25,0.03,0.12,0.01,0.26,"[924, 168, 23, 27]",0.55,0.0,0.04,0.0,0.16,0.0,0.24,"[924, 306, 31, 39]",0.51,0.0,0.08,0.0,0.19,0.02,0.19,,,,,,,,,,,,,,,,
483,"[925, 167, 22, 28]",0.57,0.0,0.03,0.0,0.2,0.0,0.2,"[503, 118, 179, 240]",0.14,0.0,0.06,0.02,0.07,0.01,0.7,"[923, 305, 33, 40]",0.5,0.0,0.08,0.0,0.15,0.02,0.26,"[342, 256, 420, 491]",0.06,0.0,0.04,0.16,0.68,0.0,0.06,,,,,,,,
484,"[509, 98, 198, 255]",0.25,0.0,0.09,0.03,0.13,0.0,0.5,"[924, 167, 22, 28]",0.38,0.0,0.06,0.0,0.4,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
485,"[519, 149, 181, 240]",0.53,0.01,0.14,0.0,0.3,0.0,0.02,"[925, 167, 22, 28]",0.48,0.0,0.01,0.0,0.27,0.0,0.24,"[926, 305, 27, 36]",0.46,0.0,0.02,0.02,0.09,0.03,0.37,,,,,,,,,,,,,,,,
486,"[389, 128, 191, 239]",0.1,0.0,0.04,0.03,0.14,0.0,0.69,"[924, 167, 22, 28]",0.48,0.0,0.03,0.0,0.28,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
487,"[924, 167, 23, 28]",0.42,0.0,0.03,0.0,0.28,0.0,0.27,"[523, 111, 178, 236]",0.27,0.0,0.17,0.02,0.11,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,
488,"[924, 168, 22, 27]",0.4,0.0,0.05,0.0,0.19,0.0,0.35,"[526, 115, 192, 252]",0.46,0.01,0.15,0.0,0.19,0.0,0.19,"[924, 306, 31, 39]",0.68,0.0,0.03,0.0,0.12,0.02,0.16,,,,,,,,,,,,,,,,
489,"[924, 166, 22, 29]",0.63,0.0,0.02,0.0,0.21,0.0,0.15,"[474, 118, 205, 271]",0.68,0.04,0.06,0.0,0.11,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
490,"[924, 167, 23, 28]",0.63,0.0,0.01,0.0,0.14,0.0,0.22,"[526, 117, 192, 253]",0.41,0.0,0.07,0.0,0.06,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,
491,"[924, 167, 22, 28]",0.45,0.0,0.02,0.0,0.25,0.0,0.28,"[500, 108, 184, 241]",0.03,0.0,0.03,0.0,0.19,0.01,0.74,,,,,,,,,,,,,,,,,,,,,,,,
492,"[924, 167, 23, 28]",0.47,0.0,0.01,0.0,0.19,0.0,0.33,"[509, 111, 202, 269]",0.34,0.0,0.12,0.01,0.2,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
493,"[924, 167, 22, 28]",0.35,0.0,0.05,0.0,0.21,0.0,0.38,"[516, 116, 196, 257]",0.04,0.0,0.03,0.0,0.22,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,
494,"[924, 167, 22, 28]",0.61,0.0,0.08,0.0,0.2,0.0,0.11,"[558, 155, 188, 244]",0.16,0.18,0.16,0.0,0.48,0.0,0.02,"[924, 306, 31, 38]",0.36,0.0,0.09,0.0,0.3,0.03,0.21,,,,,,,,,,,,,,,,
495,"[924, 168, 22, 26]",0.64,0.0,0.04,0.0,0.08,0.0,0.24,"[466, 130, 200, 268]",0.8,0.0,0.03,0.0,0.11,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
496,"[525, 100, 183, 240]",0.49,0.0,0.14,0.02,0.11,0.0,0.23,"[925, 167, 22, 28]",0.69,0.0,0.02,0.0,0.15,0.0,0.14,"[925, 306, 30, 38]",0.25,0.0,0.1,0.0,0.34,0.01,0.3,,,,,,,,,,,,,,,,
497,"[529, 103, 180, 236]",0.72,0.0,0.03,0.06,0.02,0.01,0.16,"[924, 167, 22, 28]",0.5,0.0,0.03,0.0,0.36,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
498,"[924, 167, 22, 29]",0.43,0.0,0.05,0.0,0.35,0.0,0.17,"[528, 122, 181, 226]",0.69,0.04,0.03,0.0,0.06,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
499,"[545, 108, 175, 225]",0.28,0.0,0.13,0.04,0.15,0.0,0.4,"[925, 167, 22, 29]",0.6,0.0,0.02,0.0,0.15,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,
500,"[482, 88, 189, 243]",0.03,0.0,0.13,0.09,0.06,0.0,0.69,"[924, 167, 22, 28]",0.47,0.0,0.03,0.0,0.2,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
501,"[924, 167, 22, 28]",0.68,0.0,0.03,0.0,0.13,0.0,0.16,"[516, 105, 200, 263]",0.3,0.0,0.04,0.14,0.05,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,
